63.42776964063453,10.356674194335938
63.42776964063453,10.368674194335938
63.42776964063453,10.392674194335939
63.42776964063453,10.40467419433594
63.42776964063453,10.380674194335938
63.42776964063453,10.41667419433594
63.42271964063453,10.356674194335938
63.42271964063453,10.368674194335938
63.42271964063453,10.380674194335938
63.42271964063453,10.392674194335939
63.42271964063453,10.40467419433594
63.42271964063453,10.41667419433594
63.417669640634536,10.356674194335938
63.417669640634536,10.368674194335938
63.417669640634536,10.380674194335938
63.417669640634536,10.392674194335939
63.417669640634536,10.40467419433594
63.417669640634536,10.41667419433594
63.41261964063454,10.356674194335938
63.41261964063454,10.368674194335938
63.41261964063454,10.380674194335938
63.41261964063454,10.392674194335939
63.41261964063454,10.40467419433594
63.41261964063454,10.41667419433594
