63.325601298868776,10.370063781738281
63.325601298868776,10.382923781738281
63.325601298868776,10.395783781738281
63.32004129886877,10.357203781738281
63.32004129886877,10.370063781738281
63.32004129886877,10.382923781738281
63.32004129886877,10.395783781738281
63.31448129886877,10.357203781738281
63.31448129886877,10.370063781738281
63.31448129886877,10.382923781738281
63.31448129886877,10.395783781738281
63.30892129886877,10.357203781738281
63.30892129886877,10.370063781738281
63.30892129886877,10.382923781738281
63.30892129886877,10.395783781738281
63.303361298868765,10.357203781738281
